SWAT
   0.27977991E+00   0.34463412E+00   0.39658305E+00   0.41207129E+00
   0.40690967E+00   0.39744374E+00   0.39070275E+00   0.38855281E+00
   0.37038860E+00   0.38876998E+00   0.41526359E+00   0.86908454E+00
   0.88166547E+00   0.88225621E+00   0.88242596E+00   0.88243401E+00
   0.16538173E+00   0.16596882E+00   0.16791013E+00   0.17044538E+00
   0.22321127E+00   0.29284367E+00   0.34669477E+00   0.31331021E+00
   0.33963341E+00   0.38938779E+00   0.40863913E+00   0.43655279E+00
   0.45143166E+00   0.46116287E+00   0.47092798E+00   0.47692618E+00
   0.45744541E+00   0.45714656E+00   0.49365529E+00   0.86954707E+00
   0.88203984E+00   0.88242042E+00   0.88242304E+00   0.88242334E+00
   0.16537672E+00   0.16596246E+00   0.16790278E+00   0.17042138E+00
   0.17294092E+00   0.17546450E+00   0.17798562E+00   0.20448808E+00
   0.21796335E+00   0.24220057E+00   0.38398975E+00   0.43390271E+00
   0.44448382E+00   0.44247201E+00   0.43504968E+00   0.41140553E+00
   0.41065368E+00   0.46651909E+00   0.55205864E+00   0.86899781E+00
   0.88170928E+00   0.88241142E+00   0.88243049E+00   0.88243836E+00
   0.16537365E+00   0.16596028E+00   0.16790079E+00   0.17041852E+00
   0.17293397E+00   0.17547628E+00   0.30992728E+00   0.41532931E+00
   0.41707131E+00   0.44391301E+00   0.51778787E+00   0.54833484E+00
   0.54026425E+00   0.52148694E+00   0.47831267E+00   0.43801984E+00
   0.40088186E+00   0.45536664E+00   0.55386734E+00   0.86818898E+00
   0.88118356E+00   0.88205230E+00   0.88241714E+00   0.88243496E+00
   0.16536066E+00   0.16594735E+00   0.16788559E+00   0.17040274E+00
   0.17297181E+00   0.18221694E+00   0.23430949E+00   0.37882906E+00
   0.39635205E+00   0.44147906E+00   0.50195467E+00   0.54534626E+00
   0.55960113E+00   0.54372370E+00   0.51630116E+00   0.48230243E+00
   0.46284896E+00   0.48499632E+00   0.54207689E+00   0.86887348E+00
   0.88179588E+00   0.88240415E+00   0.88241667E+00   0.88242638E+00
   0.16534558E+00   0.16593039E+00   0.16787794E+00   0.23540814E+00
   0.35017616E+00   0.39623237E+00   0.41019091E+00   0.44577798E+00
   0.40482688E+00   0.39957181E+00   0.43528828E+00   0.47557396E+00
   0.47291684E+00   0.46373484E+00   0.45135093E+00   0.43862525E+00
   0.41543815E+00   0.43547124E+00   0.49599874E+00   0.86996603E+00
   0.88238549E+00   0.88239682E+00   0.88240772E+00   0.88241315E+00
   0.16533715E+00   0.16592148E+00   0.16785851E+00   0.17037323E+00
   0.17305422E+00   0.18007296E+00   0.30428159E+00   0.37743387E+00
   0.38350534E+00   0.37366074E+00   0.38884452E+00   0.39645824E+00
   0.40044829E+00   0.40969566E+00   0.42725974E+00   0.44483736E+00
   0.46702701E+00   0.48202655E+00   0.50425178E+00   0.87045044E+00
   0.88238126E+00   0.88238591E+00   0.88239002E+00   0.88239092E+00
   0.16533199E+00   0.16591729E+00   0.16785650E+00   0.17037240E+00
   0.17288838E+00   0.17540351E+00   0.17795345E+00   0.18974090E+00
   0.19804943E+00   0.20306914E+00   0.22806738E+00   0.34200859E+00
   0.39807573E+00   0.41444781E+00   0.45215586E+00   0.49345729E+00
   0.53410876E+00   0.57309932E+00   0.62804556E+00   0.87045437E+00
   0.88237143E+00   0.88237751E+00   0.88238233E+00   0.88238448E+00
   0.16562010E+00   0.16636021E+00   0.16878642E+00   0.17130591E+00
   0.17382735E+00   0.17634781E+00   0.17938311E+00   0.18728425E+00
   0.25712049E+00   0.39026821E+00   0.46174139E+00   0.54112786E+00
   0.56996644E+00   0.60134256E+00   0.62514234E+00   0.62584883E+00
   0.57411939E+00   0.56927276E+00   0.65410662E+00   0.88207316E+00
   0.88213164E+00   0.88217276E+00   0.88222975E+00   0.88227916E+00
   0.17171362E+00   0.17663212E+00   0.16882212E+00   0.17133120E+00
   0.17384161E+00   0.17635731E+00   0.17939183E+00   0.18727790E+00
   0.19542336E+00   0.35298255E+00   0.45955208E+00   0.54875177E+00
   0.57748133E+00   0.59676445E+00   0.60016453E+00   0.60256398E+00
   0.57641482E+00   0.58445549E+00   0.62648088E+00   0.88209695E+00
   0.88214582E+00   0.88220614E+00   0.88227725E+00   0.88233966E+00
   0.35008118E+00   0.35140374E+00   0.27719402E+00   0.26611525E+00
   0.27721021E+00   0.29217157E+00   0.31218195E+00   0.33372372E+00
   0.35202166E+00   0.35604861E+00   0.39735925E+00   0.52800936E+00
   0.56531173E+00   0.57708949E+00   0.57953876E+00   0.58229220E+00
   0.58231115E+00   0.59431899E+00   0.63544875E+00   0.88211483E+00
   0.88217050E+00   0.88224608E+00   0.88233858E+00   0.88243604E+00
   0.17313334E+00   0.17926955E+00   0.17176507E+00   0.17136550E+00
   0.17849414E+00   0.17639786E+00   0.18015145E+00   0.18744457E+00
   0.20108537E+00   0.40754944E+00   0.52233332E+00   0.53786433E+00
   0.54359728E+00   0.57227844E+00   0.58961934E+00   0.60058594E+00
   0.61130822E+00   0.61524004E+00   0.61323994E+00   0.88212937E+00
   0.88219482E+00   0.88227552E+00   0.88238567E+00   0.88250965E+00
   0.16562152E+00   0.16837245E+00   0.34907174E+00   0.17843431E+00
   0.34892356E+00   0.18956687E+00   0.34990087E+00   0.23051225E+00
   0.38403505E+00   0.44470549E+00   0.46329188E+00   0.50041050E+00
   0.53044826E+00   0.56659806E+00   0.60057402E+00   0.62840289E+00
   0.64910161E+00   0.65959275E+00   0.68432850E+00   0.88214308E+00
   0.88219827E+00   0.88226765E+00   0.88236290E+00   0.88247669E+00
   0.16562086E+00   0.16636211E+00   0.17076370E+00   0.17131361E+00
   0.18423177E+00   0.17637613E+00   0.20072356E+00   0.22758088E+00
   0.39173183E+00   0.41577950E+00   0.42907748E+00   0.46336883E+00
   0.48789164E+00   0.51159382E+00   0.52848321E+00   0.55952412E+00
   0.56342852E+00   0.57850778E+00   0.61465001E+00   0.88215828E+00
   0.88221991E+00   0.88230449E+00   0.88239944E+00   0.88249564E+00
   0.16561690E+00   0.16635801E+00   0.16878787E+00   0.17131172E+00
   0.17383893E+00   0.17637126E+00   0.18116431E+00   0.36808518E+00
   0.43700799E+00   0.45302364E+00   0.46049610E+00   0.45069969E+00
   0.48168272E+00   0.51842576E+00   0.54402173E+00   0.55708426E+00
   0.52167797E+00   0.55123103E+00   0.59897906E+00   0.88220894E+00
   0.88228244E+00   0.88237661E+00   0.88247943E+00   0.88257909E+00
   0.16561264E+00   0.16635326E+00   0.16878057E+00   0.17130256E+00
   0.17382826E+00   0.17635770E+00   0.17940633E+00   0.26119366E+00
   0.41316208E+00   0.44038475E+00   0.44989589E+00   0.48050576E+00
   0.47610742E+00   0.48721972E+00   0.50051326E+00   0.52860123E+00
   0.56823033E+00   0.57568127E+00   0.61352313E+00   0.88224959E+00
   0.88234586E+00   0.88244706E+00   0.88255537E+00   0.88264263E+00
   0.16560984E+00   0.16634949E+00   0.16877700E+00   0.17129678E+00
   0.17381981E+00   0.17634605E+00   0.19535185E+00   0.38655239E+00
   0.49059960E+00   0.51336867E+00   0.53525603E+00   0.59034336E+00
   0.56813025E+00   0.54248029E+00   0.51885325E+00   0.52845073E+00
   0.57041633E+00   0.60554993E+00   0.66763651E+00   0.88182247E+00
   0.88240707E+00   0.88246697E+00   0.88250083E+00   0.88252723E+00
   0.16560884E+00   0.16634867E+00   0.16877544E+00   0.17129454E+00
   0.17381555E+00   0.17633633E+00   0.17937450E+00   0.18726295E+00
   0.21707118E+00   0.25360036E+00   0.32595077E+00   0.43755996E+00
   0.51007879E+00   0.53642434E+00   0.52430350E+00   0.49972647E+00
   0.43734783E+00   0.54475743E+00   0.64283931E+00   0.88025427E+00
   0.88163990E+00   0.88242447E+00   0.88247550E+00   0.88250864E+00
   0.16560844E+00   0.16634850E+00   0.16877404E+00   0.17129210E+00
   0.17381072E+00   0.17632791E+00   0.17937143E+00   0.25778231E+00
   0.48493212E+00   0.60622585E+00   0.64348823E+00   0.64968193E+00
   0.65284485E+00   0.65553117E+00   0.65959513E+00   0.66666192E+00
   0.67268413E+00   0.68499726E+00   0.71664834E+00   0.87935603E+00
   0.88094795E+00   0.88227969E+00   0.88242006E+00   0.88245624E+00
   0.16560039E+00   0.16634163E+00   0.16876765E+00   0.17128503E+00
   0.17382501E+00   0.17830591E+00   0.22406168E+00   0.30816799E+00
   0.38942373E+00   0.48617122E+00   0.55650967E+00   0.61805046E+00
   0.63475603E+00   0.63186878E+00   0.62579060E+00   0.60970581E+00
   0.61068165E+00   0.63529521E+00   0.68527752E+00   0.87936866E+00
   0.88060337E+00   0.88166612E+00   0.88235366E+00   0.88237554E+00
   0.16559130E+00   0.16633046E+00   0.16875629E+00   0.17430422E+00
   0.35476732E+00   0.38565794E+00   0.41427642E+00   0.44634798E+00
   0.48402035E+00   0.51362503E+00   0.52578670E+00   0.53522789E+00
   0.54431522E+00   0.52767229E+00   0.48408490E+00   0.45001179E+00
   0.44444242E+00   0.42474025E+00   0.44600722E+00   0.87975448E+00
   0.88075501E+00   0.88151920E+00   0.88202608E+00   0.88233531E+00
   0.16558892E+00   0.16632828E+00   0.16875355E+00   0.17126255E+00
   0.17663707E+00   0.28334305E+00   0.36370721E+00   0.37740043E+00
   0.41849619E+00   0.47058484E+00   0.48902830E+00   0.50610435E+00
   0.52002239E+00   0.51968157E+00   0.52441967E+00   0.54998511E+00
   0.59912670E+00   0.64861763E+00   0.69727784E+00   0.87987888E+00
   0.88070250E+00   0.88139099E+00   0.88186914E+00   0.88230997E+00
   0.16558897E+00   0.16632864E+00   0.16875508E+00   0.17127331E+00
   0.17379174E+00   0.17633361E+00   0.18236057E+00   0.25462019E+00
   0.42625463E+00   0.43041113E+00   0.44192791E+00   0.44228140E+00
   0.45409477E+00   0.47395372E+00   0.51626021E+00   0.51706594E+00
   0.54110640E+00   0.60098630E+00   0.65676397E+00   0.87950426E+00
   0.88051492E+00   0.88133955E+00   0.88195908E+00   0.88233966E+00
   0.16558807E+00   0.16632813E+00   0.16875385E+00   0.17127487E+00
   0.17379841E+00   0.19354132E+00   0.38967037E+00   0.51718223E+00
   0.55988318E+00   0.58206689E+00   0.58754808E+00   0.59170431E+00
   0.59607154E+00   0.60051930E+00   0.60657012E+00   0.61580163E+00
   0.62432009E+00   0.64873534E+00   0.69938111E+00   0.87928659E+00
   0.88050944E+00   0.88142866E+00   0.88209188E+00   0.88236451E+00
   0.16558564E+00   0.16632546E+00   0.16875297E+00   0.17926137E+00
   0.19083130E+00   0.26569903E+00   0.43913373E+00   0.47260305E+00
   0.47793961E+00   0.50499612E+00   0.54731578E+00   0.56535643E+00
   0.56164104E+00   0.54766637E+00   0.51264977E+00   0.48093811E+00
   0.51192975E+00   0.56259555E+00   0.63839161E+00   0.87979060E+00
   0.88078022E+00   0.88166755E+00   0.88238919E+00   0.88240230E+00
   0.16557878E+00   0.16635983E+00   0.28277901E+00   0.40171203E+00
   0.45345241E+00   0.46923408E+00   0.48022735E+00   0.48410040E+00
   0.48735318E+00   0.48542255E+00   0.48841596E+00   0.49312970E+00
   0.49686319E+00   0.47898659E+00   0.45093876E+00   0.44642568E+00
   0.44437569E+00   0.46202010E+00   0.53887904E+00   0.88136834E+00
   0.88186729E+00   0.88241327E+00   0.88243216E+00   0.88244033E+00
   0.16557652E+00   0.16631651E+00   0.16874896E+00   0.25443605E+00
   0.38670459E+00   0.40130079E+00   0.39979529E+00   0.39357537E+00
   0.40036061E+00   0.41575390E+00   0.44093814E+00   0.46792287E+00
   0.48234224E+00   0.49284616E+00   0.52211905E+00   0.56356937E+00
   0.60326046E+00   0.63430578E+00   0.68477154E+00   0.88172859E+00
   0.88220495E+00   0.88242263E+00   0.88242394E+00   0.88242340E+00
   0.16556960E+00   0.16630940E+00   0.16873571E+00   0.17125601E+00
   0.19190463E+00   0.22724336E+00   0.24688454E+00   0.39927211E+00
   0.43468565E+00   0.43397167E+00   0.50256604E+00   0.55479223E+00
   0.55669463E+00   0.54062676E+00   0.52432942E+00   0.47171777E+00
   0.42734540E+00   0.45753428E+00   0.58551592E+00   0.88122809E+00
   0.88187277E+00   0.88242465E+00   0.88243693E+00   0.88244402E+00
   0.16556853E+00   0.16630828E+00   0.16873397E+00   0.17125154E+00
   0.17378812E+00   0.19778121E+00   0.39532119E+00   0.54974169E+00
   0.58944488E+00   0.60792869E+00   0.62239760E+00   0.63233531E+00
   0.63848388E+00   0.64295501E+00   0.64796871E+00   0.65072465E+00
   0.65311503E+00   0.66826266E+00   0.71069682E+00   0.88040006E+00
   0.88128030E+00   0.88215250E+00   0.88241881E+00   0.88243788E+00
   0.16555396E+00   0.16629356E+00   0.16872065E+00   0.19458386E+00
   0.30416244E+00   0.29618385E+00   0.40090096E+00   0.43493146E+00
   0.44702977E+00   0.48463374E+00   0.51689804E+00   0.58552152E+00
   0.60598212E+00   0.59977537E+00   0.59315735E+00   0.55163622E+00
   0.52557945E+00   0.57355583E+00   0.65360051E+00   0.88109368E+00
   0.88195193E+00   0.88241422E+00   0.88242406E+00   0.88243026E+00
   0.16553953E+00   0.16628951E+00   0.27022526E+00   0.42076528E+00
   0.48343411E+00   0.49975377E+00   0.50728714E+00   0.51366425E+00
   0.51418144E+00   0.51401311E+00   0.51411933E+00   0.51601028E+00
   0.51519942E+00   0.51422554E+00   0.51884842E+00   0.49710330E+00
   0.47910738E+00   0.48297518E+00   0.56245738E+00   0.88209504E+00
   0.88238710E+00   0.88239896E+00   0.88241047E+00   0.88241714E+00
   0.16553006E+00   0.16626886E+00   0.16869165E+00   0.18623200E+00
   0.31196180E+00   0.28487286E+00   0.40301132E+00   0.43210837E+00
   0.45826986E+00   0.45554507E+00   0.44709742E+00   0.42920461E+00
   0.44555423E+00   0.47169563E+00   0.49658698E+00   0.51517248E+00
   0.54018581E+00   0.57264429E+00   0.62902683E+00   0.88237363E+00
   0.88238305E+00   0.88238728E+00   0.88239092E+00   0.88239169E+00
   0.16552499E+00   0.16626430E+00   0.16868906E+00   0.17120598E+00
   0.17374006E+00   0.17624451E+00   0.20377500E+00   0.22635444E+00
   0.29485014E+00   0.28943613E+00   0.28958142E+00   0.38659412E+00
   0.42194098E+00   0.44202578E+00   0.45866516E+00   0.47946918E+00
   0.50714570E+00   0.54766065E+00   0.61849910E+00   0.88236856E+00
   0.88237399E+00   0.88237900E+00   0.88238400E+00   0.88238615E+00
   0.16584714E+00   0.16724244E+00   0.16976279E+00   0.17228217E+00
   0.17480257E+00   0.17732382E+00   0.18231991E+00   0.19040254E+00
   0.19910043E+00   0.36153182E+00   0.47397324E+00   0.60176885E+00
   0.65847927E+00   0.67212975E+00   0.68434525E+00   0.69349521E+00
   0.70001453E+00   0.70421457E+00   0.72528046E+00   0.88208163E+00
   0.88213027E+00   0.88217336E+00   0.88223094E+00   0.88228083E+00
   0.16585049E+00   0.16724686E+00   0.16976292E+00   0.17228277E+00
   0.17480415E+00   0.17732567E+00   0.18232447E+00   0.19041812E+00
   0.20943628E+00   0.39277905E+00   0.47986129E+00   0.53538460E+00
   0.57013673E+00   0.62640578E+00   0.64815140E+00   0.63779598E+00
   0.62111211E+00   0.60623854E+00   0.65805614E+00   0.88208240E+00
   0.88213837E+00   0.88220251E+00   0.88227773E+00   0.88237268E+00
   0.20342872E+00   0.22702076E+00   0.17000815E+00   0.17238910E+00
   0.17491816E+00   0.17752394E+00   0.18298239E+00   0.32824662E+00
   0.35098043E+00   0.36126089E+00   0.38718435E+00   0.47810677E+00
   0.55257910E+00   0.56178492E+00   0.56827283E+00   0.57215720E+00
   0.57244122E+00   0.56054062E+00   0.69166249E+00   0.88211542E+00
   0.88217282E+00   0.88225031E+00   0.88234448E+00   0.88245904E+00
   0.16585709E+00   0.16725954E+00   0.16982029E+00   0.17228684E+00
   0.17483404E+00   0.17733467E+00   0.18234375E+00   0.19116928E+00
   0.30431032E+00   0.36599386E+00   0.44405735E+00   0.48775646E+00
   0.51445389E+00   0.54312783E+00   0.56533039E+00   0.58002883E+00
   0.59580827E+00   0.62958211E+00   0.70190090E+00   0.88213164E+00
   0.88219625E+00   0.88227957E+00   0.88240075E+00   0.88254726E+00
   0.16584906E+00   0.16729155E+00   0.21078622E+00   0.17239568E+00
   0.25082201E+00   0.17746247E+00   0.22505642E+00   0.19048053E+00
   0.26832774E+00   0.39796019E+00   0.42425874E+00   0.49837616E+00
   0.53796864E+00   0.57086897E+00   0.60647410E+00   0.64143062E+00
   0.67072970E+00   0.70196390E+00   0.75853312E+00   0.88213974E+00
   0.88219458E+00   0.88226360E+00   0.88235980E+00   0.88248581E+00
   0.16584915E+00   0.16724609E+00   0.16978644E+00   0.17229043E+00
   0.17492473E+00   0.17734376E+00   0.18239762E+00   0.24225250E+00
   0.39320415E+00   0.41529194E+00   0.45431072E+00   0.51572978E+00
   0.58843023E+00   0.63735944E+00   0.66027915E+00   0.67319286E+00
   0.68398213E+00   0.69875079E+00   0.73632008E+00   0.88214511E+00
   0.88221073E+00   0.88229793E+00   0.88239348E+00   0.88250059E+00
   0.16584346E+00   0.16724193E+00   0.16976416E+00   0.17228784E+00
   0.17481568E+00   0.17734829E+00   0.34358373E+00   0.39056024E+00
   0.52846533E+00   0.54975718E+00   0.55825925E+00   0.56054574E+00
   0.56880122E+00   0.59384638E+00   0.62583548E+00   0.63521296E+00
   0.62229490E+00   0.64094090E+00   0.68112129E+00   0.88219351E+00
   0.88227725E+00   0.88237858E+00   0.88248718E+00   0.88260132E+00
   0.16583923E+00   0.16723615E+00   0.16975704E+00   0.17227897E+00
   0.17480451E+00   0.17733951E+00   0.19376895E+00   0.38391045E+00
   0.47471112E+00   0.50986493E+00   0.51542884E+00   0.53457421E+00
   0.52812153E+00   0.50424373E+00   0.48571560E+00   0.53209817E+00
   0.61698371E+00   0.60936314E+00   0.68906438E+00   0.88225907E+00
   0.88235199E+00   0.88245475E+00   0.88256985E+00   0.88266587E+00
   0.16583650E+00   0.16723301E+00   0.16975336E+00   0.17227402E+00
   0.17479548E+00   0.17734200E+00   0.19480078E+00   0.37534890E+00
   0.43645865E+00   0.57153511E+00   0.58904356E+00   0.62274057E+00
   0.61733371E+00   0.60232794E+00   0.59295154E+00   0.55805212E+00
   0.55502713E+00   0.58474833E+00   0.66267115E+00   0.88192338E+00
   0.88239908E+00   0.88246155E+00   0.88250595E+00   0.88253945E+00
   0.16583654E+00   0.16723193E+00   0.16975200E+00   0.17227061E+00
   0.17479129E+00   0.17731377E+00   0.18231635E+00   0.19040078E+00
   0.20704119E+00   0.39094412E+00   0.53099489E+00   0.60909408E+00
   0.62778091E+00   0.64098144E+00   0.64978701E+00   0.65577364E+00
   0.65984344E+00   0.66889060E+00   0.72494870E+00   0.88036048E+00
   0.88175416E+00   0.88242179E+00   0.88247383E+00   0.88250875E+00
   0.16583529E+00   0.16723172E+00   0.16975088E+00   0.17226836E+00
   0.17478570E+00   0.17871810E+00   0.23164055E+00   0.24234144E+00
   0.39003345E+00   0.52490026E+00   0.62882543E+00   0.62834203E+00
   0.64378291E+00   0.65072536E+00   0.65213901E+00   0.64665157E+00
   0.63855320E+00   0.66741663E+00   0.73362839E+00   0.87962729E+00
   0.88117510E+00   0.88236815E+00   0.88242304E+00   0.88246286E+00
   0.16582794E+00   0.16722484E+00   0.16974498E+00   0.17226087E+00
   0.17691529E+00   0.36165616E+00   0.39806813E+00   0.42814657E+00
   0.43122864E+00   0.39674944E+00   0.58776885E+00   0.62455380E+00
   0.62563252E+00   0.61888850E+00   0.60236228E+00   0.57255036E+00
   0.55891591E+00   0.60209799E+00   0.71049672E+00   0.87955266E+00
   0.88083506E+00   0.88187438E+00   0.88235521E+00   0.88239354E+00
   0.16581869E+00   0.16721469E+00   0.16973341E+00   0.17225105E+00
   0.20484668E+00   0.38420779E+00   0.45854926E+00   0.52783585E+00
   0.47378114E+00   0.51602280E+00   0.52109599E+00   0.52699858E+00
   0.54143745E+00   0.53019357E+00   0.49856645E+00   0.46135315E+00
   0.48169875E+00   0.54457599E+00   0.69166034E+00   0.87989491E+00
   0.88091052E+00   0.88164651E+00   0.88211280E+00   0.88232857E+00
