PRESSURE
   0.20173239E+04   0.20111014E+04   0.19915728E+04   0.19536720E+04
   0.18985684E+04   0.18387063E+04   0.17662603E+04   0.17724459E+04
   0.18136793E+04   0.19268623E+04   0.20657393E+04   0.22758018E+04
   0.25173303E+04   0.27203169E+04   0.29024380E+04   0.30901130E+04
   0.32498979E+04   0.33529844E+04   0.34167261E+04   0.34492549E+04
   0.34954136E+04   0.35360420E+04   0.35655913E+04   0.35923262E+04
   0.20334127E+04   0.20345229E+04   0.20266373E+04   0.20033243E+04
   0.19656765E+04   0.19338367E+04   0.19041614E+04   0.19047383E+04
   0.19334863E+04   0.20468502E+04   0.22133533E+04   0.24126191E+04
   0.26119478E+04   0.28662903E+04   0.30281780E+04   0.31425840E+04
   0.32380039E+04   0.33114829E+04   0.33787505E+04   0.34291375E+04
   0.34847205E+04   0.35321824E+04   0.35689373E+04   0.35978286E+04
   0.20553396E+04   0.20562002E+04   0.20580925E+04   0.20527024E+04
   0.20473289E+04   0.20507769E+04   0.20677195E+04   0.20947441E+04
   0.21382603E+04   0.21980005E+04   0.23199751E+04   0.25214009E+04
   0.27457249E+04   0.29246987E+04   0.30509751E+04   0.31386909E+04
   0.32111172E+04   0.32920881E+04   0.33678730E+04   0.34208293E+04
   0.34847126E+04   0.35363062E+04   0.35769485E+04   0.36092534E+04
   0.22299382E+04   0.21515120E+04   0.21422241E+04   0.21509739E+04
   0.21505605E+04   0.21489756E+04   0.21478850E+04   0.21492212E+04
   0.21529412E+04   0.21413677E+04   0.21262961E+04   0.23955017E+04
   0.26508755E+04   0.28745493E+04   0.30283135E+04   0.31377417E+04
   0.32335322E+04   0.33179749E+04   0.33921187E+04   0.34447881E+04
   0.34984026E+04   0.35484939E+04   0.35979885E+04   0.36316365E+04
   0.22216194E+04   0.22381909E+04   0.22514067E+04   0.22630789E+04
   0.22668677E+04   0.22693103E+04   0.22715142E+04   0.22721018E+04
   0.22933591E+04   0.23076343E+04   0.23422637E+04   0.24511074E+04
   0.26017090E+04   0.28203799E+04   0.30187749E+04   0.32024629E+04
   0.33554473E+04   0.34406494E+04   0.35071895E+04   0.35258926E+04
   0.35558386E+04   0.35906636E+04   0.36247021E+04   0.36528809E+04
   0.22816570E+04   0.22897253E+04   0.22952205E+04   0.22951816E+04
   0.22906138E+04   0.22849480E+04   0.22816621E+04   0.22858203E+04
   0.23104626E+04   0.23450657E+04   0.23971152E+04   0.25181213E+04
   0.26820227E+04   0.28651558E+04   0.30386863E+04   0.32137378E+04
   0.33513262E+04   0.34482993E+04   0.35129998E+04   0.35473455E+04
   0.35766218E+04   0.36037043E+04   0.36298943E+04   0.36546509E+04
   0.22979966E+04   0.23020938E+04   0.23052249E+04   0.23053433E+04
   0.22993953E+04   0.22791953E+04   0.22310737E+04   0.21662920E+04
   0.23077507E+04   0.24226772E+04   0.25169197E+04   0.26317605E+04
   0.28225237E+04   0.29649106E+04   0.31010188E+04   0.32232488E+04
   0.33346355E+04   0.34197793E+04   0.34849817E+04   0.35178933E+04
   0.35569883E+04   0.35994570E+04   0.36393826E+04   0.36716606E+04
   0.23051484E+04   0.23087991E+04   0.23101882E+04   0.23074658E+04
   0.22872551E+04   0.22239202E+04   0.21031453E+04   0.21766687E+04
   0.22563354E+04   0.24117720E+04   0.25969460E+04   0.27724680E+04
   0.29116907E+04   0.30278611E+04   0.31164534E+04   0.31968577E+04
   0.32799058E+04   0.33581128E+04   0.34296230E+04   0.34768420E+04
   0.35266384E+04   0.35784219E+04   0.36360620E+04   0.36840034E+04
   0.23242881E+04   0.23255466E+04   0.23148831E+04   0.22869094E+04
   0.22436135E+04   0.21924404E+04   0.21308911E+04   0.21211094E+04
   0.21042468E+04   0.21268591E+04   0.22018135E+04   0.22882402E+04
   0.24386201E+04   0.26407905E+04   0.29094563E+04   0.31174280E+04
   0.32736470E+04   0.33813149E+04   0.34631765E+04   0.35126130E+04
   0.35631672E+04   0.36163979E+04   0.36660500E+04   0.37067344E+04
   0.23142737E+04   0.23084321E+04   0.22683411E+04   0.21984136E+04
   0.21238108E+04   0.20761284E+04   0.20364520E+04   0.20027728E+04
   0.19544252E+04   0.18919226E+04   0.18473949E+04   0.19919353E+04
   0.21486870E+04   0.23774023E+04   0.26953860E+04   0.29979822E+04
   0.32292410E+04   0.34026970E+04   0.35232207E+04   0.35727056E+04
   0.36161782E+04   0.36578196E+04   0.36949136E+04   0.37272668E+04
   0.22888508E+04   0.22877961E+04   0.22792888E+04   0.22641118E+04
   0.22497031E+04   0.22360679E+04   0.21828230E+04   0.21277854E+04
   0.20412454E+04   0.19164166E+04   0.19418522E+04   0.20602742E+04
   0.23087676E+04   0.25506025E+04   0.28159500E+04   0.30444658E+04
   0.32556829E+04   0.34445740E+04   0.35686736E+04   0.36217996E+04
   0.36588674E+04   0.36888674E+04   0.37155762E+04   0.37402271E+04
   0.22616719E+04   0.22643699E+04   0.22661560E+04   0.22647979E+04
   0.22594221E+04   0.22494668E+04   0.22228789E+04   0.21765833E+04
   0.21071428E+04   0.20364144E+04   0.20339196E+04   0.21153008E+04
   0.23960916E+04   0.26403459E+04   0.28615215E+04   0.30765950E+04
   0.33084900E+04   0.34760737E+04   0.35826699E+04   0.36282622E+04
   0.36651682E+04   0.36987468E+04   0.37264009E+04   0.37500442E+04
   0.24278933E+04   0.24441609E+04   0.24617178E+04   0.24830063E+04
   0.25063442E+04   0.25320112E+04   0.25606213E+04   0.25929197E+04
   0.26306082E+04   0.26721489E+04   0.27613347E+04   0.29395552E+04
   0.31287961E+04   0.32860864E+04   0.34249399E+04   0.35339958E+04
   0.35955759E+04   0.36426045E+04   0.36864670E+04   0.37247441E+04
   0.37717217E+04   0.38130994E+04   0.38540176E+04   0.38876418E+04
   0.24040391E+04   0.24210430E+04   0.24422356E+04   0.24662205E+04
   0.24913091E+04   0.25135359E+04   0.25408020E+04   0.25794011E+04
   0.26262520E+04   0.26753193E+04   0.27697808E+04   0.28996953E+04
   0.30475083E+04   0.31919680E+04   0.33394192E+04   0.34587073E+04
   0.35817310E+04   0.36519260E+04   0.37067764E+04   0.37431821E+04
   0.37864458E+04   0.38286182E+04   0.38658232E+04   0.38954180E+04
   0.23775083E+04   0.23882585E+04   0.24032800E+04   0.24228235E+04
   0.24421672E+04   0.24676372E+04   0.25008616E+04   0.25485837E+04
   0.26068323E+04   0.26643867E+04   0.27479258E+04   0.28612102E+04
   0.29910273E+04   0.31375576E+04   0.32860320E+04   0.34029971E+04
   0.35197129E+04   0.36294031E+04   0.37140891E+04   0.37569426E+04
   0.38018196E+04   0.38480864E+04   0.38883303E+04   0.39222148E+04
   0.23565437E+04   0.23604822E+04   0.23680063E+04   0.23801492E+04
   0.23892314E+04   0.24052434E+04   0.24323357E+04   0.24675710E+04
   0.25325378E+04   0.25807639E+04   0.27164661E+04   0.28549363E+04
   0.29934031E+04   0.31385710E+04   0.32836147E+04   0.34041318E+04
   0.35199011E+04   0.36313135E+04   0.37167241E+04   0.37693674E+04
   0.38217625E+04   0.38699629E+04   0.39101477E+04   0.39428704E+04
   0.23354202E+04   0.23405234E+04   0.23470803E+04   0.23493740E+04
   0.23422834E+04   0.23397366E+04   0.23354646E+04   0.23375063E+04
   0.24019238E+04   0.24919705E+04   0.26178347E+04   0.28069111E+04
   0.29603787E+04   0.31225022E+04   0.32967937E+04   0.34422925E+04
   0.35549067E+04   0.36441331E+04   0.37121982E+04   0.37610149E+04
   0.38130454E+04   0.38663596E+04   0.39138811E+04   0.39521223E+04
   0.23091458E+04   0.23118726E+04   0.23083279E+04   0.23015396E+04
   0.22877466E+04   0.22628501E+04   0.22266572E+04   0.21984114E+04
   0.23338591E+04   0.24497227E+04   0.25550415E+04   0.26862246E+04
   0.28635605E+04   0.30483787E+04   0.32482793E+04   0.34130393E+04
   0.35376704E+04   0.36297783E+04   0.36987422E+04   0.37425957E+04
   0.37868796E+04   0.38261599E+04   0.38625923E+04   0.38913188E+04
   0.21741611E+04   0.22017495E+04   0.22225520E+04   0.22354927E+04
   0.22197856E+04   0.21696382E+04   0.21079299E+04   0.22325925E+04
   0.23537278E+04   0.24503137E+04   0.25476584E+04   0.26447014E+04
   0.27593049E+04   0.29338467E+04   0.31595942E+04   0.33329565E+04
   0.34951282E+04   0.36080195E+04   0.36768850E+04   0.37157708E+04
   0.37496272E+04   0.37737361E+04   0.37907544E+04   0.38099421E+04
   0.20256637E+04   0.20382271E+04   0.20445010E+04   0.20522234E+04
   0.20486309E+04   0.19866490E+04   0.20913254E+04   0.22137610E+04
   0.23199180E+04   0.24208521E+04   0.25088276E+04   0.26133210E+04
   0.27376196E+04   0.29035481E+04   0.31048567E+04   0.32927026E+04
   0.34393447E+04   0.35470659E+04   0.36183206E+04   0.36602122E+04
   0.36995527E+04   0.37243997E+04   0.37370920E+04   0.37532791E+04
   0.19194547E+04   0.19191705E+04   0.19184348E+04   0.19147063E+04
   0.19200111E+04   0.19940874E+04   0.20742798E+04   0.21599263E+04
   0.22554392E+04   0.23777554E+04   0.24603979E+04   0.25811777E+04
   0.27323472E+04   0.29075789E+04   0.30743779E+04   0.32118142E+04
   0.33532954E+04   0.34512805E+04   0.35271172E+04   0.35689736E+04
   0.36160034E+04   0.36576621E+04   0.36910154E+04   0.37206672E+04
   0.19039230E+04   0.19048092E+04   0.18946320E+04   0.18018000E+04
   0.19086069E+04   0.19712915E+04   0.20331343E+04   0.20995088E+04
   0.21697876E+04   0.22449893E+04   0.22832852E+04   0.25389170E+04
   0.27524241E+04   0.29502161E+04   0.31024626E+04   0.31988762E+04
   0.32809792E+04   0.33507561E+04   0.34173005E+04   0.34796484E+04
   0.35563547E+04   0.36229507E+04   0.36721514E+04   0.37093389E+04
   0.19078884E+04   0.19060442E+04   0.19022834E+04   0.18824741E+04
   0.18994061E+04   0.19040922E+04   0.19113186E+04   0.19226351E+04
   0.19669258E+04   0.21133420E+04   0.22914426E+04   0.25233723E+04
   0.27515293E+04   0.29342839E+04   0.30698782E+04   0.31673657E+04
   0.32494543E+04   0.33076472E+04   0.33704626E+04   0.34330796E+04
   0.35190100E+04   0.35946086E+04   0.36490869E+04   0.36892458E+04
   0.19821030E+04   0.19630316E+04   0.19375782E+04   0.19076797E+04
   0.18678577E+04   0.18062783E+04   0.17501227E+04   0.17176381E+04
   0.17173207E+04   0.18870585E+04   0.20829036E+04   0.23228169E+04
   0.26050891E+04   0.28386736E+04   0.30033369E+04   0.31344783E+04
   0.32468843E+04   0.33183550E+04   0.33812712E+04   0.34342195E+04
   0.35000735E+04   0.35597876E+04   0.36026045E+04   0.36357185E+04
   0.20136333E+04   0.19984415E+04   0.19600649E+04   0.19018728E+04
   0.18371307E+04   0.17768888E+04   0.17211637E+04   0.16713679E+04
   0.17669983E+04   0.18673308E+04   0.19981248E+04   0.22090063E+04
   0.25148826E+04   0.27683000E+04   0.29573433E+04   0.31159697E+04
   0.32592070E+04   0.33603013E+04   0.34131697E+04   0.34526497E+04
   0.35075542E+04   0.35509875E+04   0.35810693E+04   0.36051853E+04
   0.20188496E+04   0.20129047E+04   0.19928813E+04   0.19556995E+04
   0.19025341E+04   0.18437897E+04   0.17642487E+04   0.17736791E+04
   0.18180511E+04   0.19305541E+04   0.20680027E+04   0.22795898E+04
   0.25301648E+04   0.27349529E+04   0.29166357E+04   0.31050693E+04
   0.32638809E+04   0.33568386E+04   0.34158140E+04   0.34570715E+04
   0.35030652E+04   0.35430452E+04   0.35718689E+04   0.35989575E+04
   0.20321366E+04   0.20351129E+04   0.20289811E+04   0.20044850E+04
   0.19635609E+04   0.19293320E+04   0.18886353E+04   0.18837355E+04
   0.19073807E+04   0.20346263E+04   0.22137732E+04   0.24386829E+04
   0.26602000E+04   0.28952671E+04   0.30480906E+04   0.31527410E+04
   0.32434033E+04   0.33174446E+04   0.33842646E+04   0.34367317E+04
   0.34924678E+04   0.35398994E+04   0.35767515E+04   0.36058003E+04
   0.20583811E+04   0.20591338E+04   0.20646021E+04   0.20592104E+04
   0.20501042E+04   0.20521846E+04   0.20697034E+04   0.20979421E+04
   0.21445957E+04   0.22178267E+04   0.23393035E+04   0.25400684E+04
   0.27671306E+04   0.29369109E+04   0.30612185E+04   0.31383101E+04
   0.32090732E+04   0.32903572E+04   0.33672183E+04   0.34252947E+04
   0.34920310E+04   0.35444851E+04   0.35837024E+04   0.36162227E+04
   0.21166030E+04   0.21162295E+04   0.21318269E+04   0.21455317E+04
   0.21534407E+04   0.21562197E+04   0.21566394E+04   0.21592966E+04
   0.21567136E+04   0.21410945E+04   0.21135938E+04   0.24017766E+04
   0.26641047E+04   0.28809619E+04   0.30334683E+04   0.31458772E+04
   0.32405168E+04   0.33226370E+04   0.33975491E+04   0.34519216E+04
   0.35066743E+04   0.35576121E+04   0.36065779E+04   0.36393149E+04
   0.22199114E+04   0.22356519E+04   0.22496675E+04   0.22629465E+04
   0.22698633E+04   0.22744543E+04   0.22792424E+04   0.22888364E+04
   0.23069443E+04   0.23351782E+04   0.23760376E+04   0.24588896E+04
   0.25995081E+04   0.28271802E+04   0.30259084E+04   0.32090801E+04
   0.33554990E+04   0.34525518E+04   0.35165852E+04   0.35386484E+04
   0.35676868E+04   0.36020427E+04   0.36351165E+04   0.36629407E+04
   0.22860559E+04   0.22935725E+04   0.22986650E+04   0.22969900E+04
   0.22928093E+04   0.22892632E+04   0.22878542E+04   0.22906938E+04
   0.23156284E+04   0.23493145E+04   0.24030334E+04   0.25152222E+04
   0.26906462E+04   0.28769326E+04   0.30517383E+04   0.32291396E+04
   0.33615356E+04   0.34567908E+04   0.35207581E+04   0.35577930E+04
   0.35865481E+04   0.36124055E+04   0.36371357E+04   0.36610005E+04
   0.22988086E+04   0.23036670E+04   0.23083091E+04   0.23108938E+04
   0.23057837E+04   0.22873921E+04   0.22407307E+04   0.21450156E+04
   0.23186982E+04   0.24352424E+04   0.25304104E+04   0.26689895E+04
   0.28350620E+04   0.29757397E+04   0.31130449E+04   0.32335583E+04
   0.33432732E+04   0.34323140E+04   0.34981138E+04   0.35284749E+04
   0.35666282E+04   0.36090986E+04   0.36476089E+04   0.36797146E+04
   0.23072949E+04   0.23116814E+04   0.23153589E+04   0.23146838E+04
   0.22948188E+04   0.22335256E+04   0.20923838E+04   0.21891882E+04
   0.23029031E+04   0.24392932E+04   0.26341182E+04   0.28230837E+04
   0.29605957E+04   0.30688320E+04   0.31395188E+04   0.32052402E+04
   0.32820181E+04   0.33605647E+04   0.34307310E+04   0.34814465E+04
   0.35321274E+04   0.35845659E+04   0.36432515E+04   0.36927510E+04
   0.23300999E+04   0.23332437E+04   0.23225000E+04   0.22954377E+04
   0.22510032E+04   0.22041951E+04   0.21412957E+04   0.21296514E+04
   0.21161240E+04   0.21804648E+04   0.22839690E+04   0.23318516E+04
   0.24851489E+04   0.26820654E+04   0.29353308E+04   0.31336472E+04
   0.32861133E+04   0.33898079E+04   0.34696606E+04   0.35213101E+04
   0.35720779E+04   0.36250552E+04   0.36738186E+04   0.37146411E+04
   0.23178364E+04   0.23121482E+04   0.22691909E+04   0.21928901E+04
   0.21060901E+04   0.20559265E+04   0.20185881E+04   0.19924081E+04
   0.19532466E+04   0.18920674E+04   0.18161713E+04   0.19787789E+04
   0.21421907E+04   0.23757415E+04   0.26998953E+04   0.30081812E+04
   0.32374866E+04   0.34146445E+04   0.35351169E+04   0.35825959E+04
   0.36262671E+04   0.36673250E+04   0.37039395E+04   0.37357612E+04
   0.22954604E+04   0.22966377E+04   0.22906052E+04   0.22715984E+04
   0.22512053E+04   0.22494724E+04   0.21816113E+04   0.21287166E+04
   0.20447842E+04   0.19048169E+04   0.19458944E+04   0.20916775E+04
   0.23300181E+04   0.25641853E+04   0.28285085E+04   0.30556479E+04
   0.32666943E+04   0.34568374E+04   0.35759231E+04   0.36314517E+04
   0.36687141E+04   0.36976653E+04   0.37237803E+04   0.37479509E+04
   0.22630974E+04   0.22662078E+04   0.22684990E+04   0.22698645E+04
   0.22660696E+04   0.22561150E+04   0.22297737E+04   0.21840325E+04
   0.21134414E+04   0.20395258E+04   0.20428612E+04   0.21245952E+04
   0.24054983E+04   0.26489395E+04   0.28678518E+04   0.30842456E+04
   0.33184111E+04   0.34843184E+04   0.35915547E+04   0.36361284E+04
   0.36737932E+04   0.37076775E+04   0.37348433E+04   0.37584839E+04
   0.24351404E+04   0.24526582E+04   0.24707998E+04   0.24919722E+04
   0.25151538E+04   0.25399573E+04   0.25684631E+04   0.26006152E+04
   0.26391335E+04   0.26868738E+04   0.27933037E+04   0.29738274E+04
   0.31544336E+04   0.33062192E+04   0.34415532E+04   0.35466255E+04
   0.36045913E+04   0.36505701E+04   0.36934434E+04   0.37323157E+04
   0.37803027E+04   0.38230349E+04   0.38638760E+04   0.38971877E+04
   0.24129368E+04   0.24315068E+04   0.24519805E+04   0.24749258E+04
   0.24976677E+04   0.25205859E+04   0.25470066E+04   0.25863176E+04
   0.26350962E+04   0.26850146E+04   0.27836074E+04   0.29107922E+04
   0.30588606E+04   0.32070376E+04   0.33535747E+04   0.34788540E+04
   0.35967058E+04   0.36558289E+04   0.37088420E+04   0.37512002E+04
   0.37966350E+04   0.38384661E+04   0.38764370E+04   0.39070466E+04
   0.23832891E+04   0.23946138E+04   0.24101047E+04   0.24277642E+04
   0.24454114E+04   0.24725088E+04   0.25084954E+04   0.25593274E+04
   0.26157747E+04   0.26726270E+04   0.27542942E+04   0.28660083E+04
   0.29968643E+04   0.31420339E+04   0.32929570E+04   0.34163025E+04
   0.35366282E+04   0.36433591E+04   0.37268547E+04   0.37702158E+04
   0.38160173E+04   0.38621445E+04   0.39004253E+04   0.39344749E+04
   0.23584622E+04   0.23631631E+04   0.23729275E+04   0.23880095E+04
   0.23985769E+04   0.24153105E+04   0.24447856E+04   0.24847769E+04
   0.25503352E+04   0.25878958E+04   0.27158252E+04   0.28682246E+04
   0.30043748E+04   0.31444829E+04   0.32893074E+04   0.34182234E+04
   0.35372891E+04   0.36470547E+04   0.37279058E+04   0.37833643E+04
   0.38341348E+04   0.38827788E+04   0.39242441E+04   0.39553320E+04
   0.23372971E+04   0.23453481E+04   0.23550857E+04   0.23584626E+04
   0.23507642E+04   0.23482017E+04   0.23467795E+04   0.23480164E+04
   0.24237334E+04   0.25087751E+04   0.26252239E+04   0.28192988E+04
   0.29731582E+04   0.31343323E+04   0.33060103E+04   0.34544395E+04
   0.35658555E+04   0.36544387E+04   0.37209741E+04   0.37704172E+04
   0.38230591E+04   0.38777751E+04   0.39260476E+04   0.39645649E+04
   0.23219988E+04   0.23249592E+04   0.23217666E+04   0.23137634E+04
   0.22954165E+04   0.22702327E+04   0.22253274E+04   0.21488047E+04
   0.23390146E+04   0.24600696E+04   0.25640952E+04   0.27114565E+04
   0.28763633E+04   0.30571951E+04   0.32577080E+04   0.34236448E+04
   0.35467078E+04   0.36392354E+04   0.37068201E+04   0.37518340E+04
   0.37967261E+04   0.38389705E+04   0.38781604E+04   0.39090476E+04
   0.21949358E+04   0.22131626E+04   0.22239314E+04   0.22335005E+04
   0.22197341E+04   0.21676685E+04   0.20885530E+04   0.22450156E+04
   0.23635251E+04   0.24595327E+04   0.25573767E+04   0.26527434E+04
   0.27654126E+04   0.29390049E+04   0.31694998E+04   0.33447595E+04
   0.35038750E+04   0.36186245E+04   0.36851233E+04   0.37272046E+04
   0.37591194E+04   0.37813506E+04   0.37963481E+04   0.38145190E+04
   0.20234541E+04   0.20390387E+04   0.20446788E+04   0.20554126E+04
   0.20542346E+04   0.19708195E+04   0.20914998E+04   0.22270615E+04
   0.23413201E+04   0.24375508E+04   0.25248130E+04   0.26231531E+04
   0.27417534E+04   0.29084146E+04   0.31192131E+04   0.33100745E+04
   0.34563032E+04   0.35623486E+04   0.36305134E+04   0.36701206E+04
   0.37064290E+04   0.37330513E+04   0.37446350E+04   0.37605291E+04
   0.19201691E+04   0.19217366E+04   0.19239886E+04   0.19258478E+04
   0.19437223E+04   0.20014086E+04   0.20818152E+04   0.21647280E+04
   0.22599653E+04   0.23870774E+04   0.24682415E+04   0.25911648E+04
   0.27433188E+04   0.29191121E+04   0.30857744E+04   0.32267246E+04
   0.33617261E+04   0.34554333E+04   0.35302971E+04   0.35754902E+04
   0.36247854E+04   0.36689746E+04   0.37032202E+04   0.37319241E+04
   0.19106986E+04   0.19128022E+04   0.19043473E+04   0.18449854E+04
   0.19223551E+04   0.19839857E+04   0.20487925E+04   0.21211929E+04
   0.21959512E+04   0.22527410E+04   0.22346553E+04   0.25687554E+04
   0.27843335E+04   0.29778215E+04   0.31228508E+04   0.32057480E+04
   0.32807493E+04   0.33495144E+04   0.34177776E+04   0.34852358E+04
   0.35635535E+04   0.36302791E+04   0.36804463E+04   0.37180010E+04
   0.19192219E+04   0.19143809E+04   0.19101530E+04   0.18921958E+04
   0.19065436E+04   0.19053571E+04   0.19130321E+04   0.19326932E+04
   0.19794615E+04   0.21211895E+04   0.22858293E+04   0.25251375E+04
   0.27526958E+04   0.29376458E+04   0.30763491E+04   0.31769609E+04
   0.32614993E+04   0.33216646E+04   0.33846377E+04   0.34476025E+04
   0.35321626E+04   0.36060046E+04   0.36610076E+04   0.37018386E+04
   0.19878215E+04   0.19632283E+04   0.19389224E+04   0.19137122E+04
   0.18642395E+04   0.17901409E+04   0.17295771E+04   0.16970664E+04
   0.16706497E+04   0.18790461E+04   0.20798591E+04   0.23198455E+04
   0.26043123E+04   0.28432346E+04   0.30089080E+04   0.31397148E+04
   0.32552053E+04   0.33308992E+04   0.33914412E+04   0.34438323E+04
   0.35133105E+04   0.35723538E+04   0.36166292E+04   0.36552053E+04
   0.20324388E+04   0.20131277E+04   0.19805746E+04   0.19194689E+04
   0.18518212E+04   0.17902104E+04   0.17343746E+04   0.17083015E+04
   0.17751396E+04   0.18838997E+04   0.20274622E+04   0.22416655E+04
   0.25323530E+04   0.27818713E+04   0.29691709E+04   0.31269380E+04
   0.32688015E+04   0.33640254E+04   0.34167788E+04   0.34605554E+04
   0.35162454E+04   0.35585730E+04   0.35866987E+04   0.36113765E+04
